Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season,homeaway,team_full,year,alphteam,gameid,Neutral
7,7,2021-11-28,@,Kennesaw State,REG (Non-Conf),L,52,89,NA,19,63,.302,4,27,.148,15,36,.417,.333,10,20,.500,10,23,33,11,7,2,16,17,32,58,.552,10,21,.476,22,37,.595,.638,15,24,.625,7,39,46,22,9,2,13,17,charleston-southern,2022,H,Charleston Southern,2026,Charleston Southern,2021-11-28_Charleston Southern_52_Kennesaw State_89,0
9,9,2021-12-05,@,Tarleton State,REG (Non-Conf),W,59,57,NA,23,56,.411,6,25,.240,17,31,.548,.464,7,13,.538,8,21,29,13,5,1,13,18,19,54,.352,3,13,.231,16,41,.390,.380,16,18,.889,9,26,35,8,7,1,11,17,charleston-southern,2022,H,Charleston Southern,2026,Charleston Southern,2021-12-05_Charleston Southern_59_Tarleton State_57,0
11,11,2021-12-20,N,Manhattan,REG (Non-Conf),L,75,99,NA,27,64,.422,9,25,.360,18,39,.462,.492,12,19,.632,5,24,29,21,6,2,18,27,28,55,.509,8,21,.381,20,34,.588,.582,35,41,.854,7,33,40,12,8,4,14,20,charleston-southern,2022,N,Charleston Southern,2026,Charleston Southern,2021-12-20_Charleston Southern_75_Manhattan_99,1
12,12,2021-12-21,N,South Carolina State,REG (Non-Conf),L,65,75,NA,22,59,.373,10,33,.303,12,26,.462,.458,11,14,.786,5,29,34,15,8,5,18,19,26,65,.400,3,22,.136,23,43,.535,.423,20,24,.833,8,31,39,10,7,1,16,16,charleston-southern,2022,N,Charleston Southern,2026,Charleston Southern,2021-12-21_Charleston Southern_65_South Carolina State_75,1
14,14,2022-01-08,@,UNC Asheville,REG (Conf),L,59,82,NA,23,54,.426,3,18,.167,20,36,.556,.454,10,18,.556,11,23,34,10,5,4,19,16,29,63,.460,8,22,.364,21,41,.512,.524,16,20,.800,9,22,31,14,6,4,8,16,charleston-southern,2022,H,Charleston Southern,2026,Charleston Southern,2022-01-08_Charleston Southern_59_UNC Asheville_82,0
15,15,2022-01-12,@,Campbell,REG (Conf),L,52,67,NA,18,41,.439,8,22,.364,10,19,.526,.537,8,13,.615,3,19,22,6,8,2,16,10,28,50,.560,8,18,.444,20,32,.625,.640,3,4,.750,4,19,23,19,11,0,13,12,charleston-southern,2022,H,Charleston Southern,2026,Campbell,2022-01-12_Charleston Southern_52_Campbell_67,0
18,18,2022-01-22,@,USC Upstate,REG (Conf),L,57,70,NA,18,55,.327,4,25,.160,14,30,.467,.364,17,24,.708,10,26,36,7,11,4,13,16,27,57,.474,7,16,.438,20,41,.488,.535,9,14,.643,8,27,35,19,9,4,13,18,charleston-southern,2022,H,Charleston Southern,2026,Charleston Southern,2022-01-22_Charleston Southern_57_USC Upstate_70,0
21,21,2022-02-02,@,Radford,REG (Conf),L,52,64,NA,18,49,.367,8,22,.364,10,27,.370,.449,8,11,.727,8,20,28,8,9,2,17,20,24,48,.500,6,17,.353,18,31,.581,.563,10,18,.556,9,22,31,8,6,1,17,15,charleston-southern,2022,H,Charleston Southern,2026,Charleston Southern,2022-02-02_Charleston Southern_52_Radford_64,0
24,24,2022-02-09,@,North Carolina A&T,REG (Conf),L,51,62,NA,17,52,.327,3,21,.143,14,31,.452,.356,14,18,.778,9,29,38,6,9,0,21,13,23,52,.442,7,25,.280,16,27,.593,.510,9,17,.529,3,27,30,14,14,1,14,21,charleston-southern,2022,H,Charleston Southern,2026,Charleston Southern,2022-02-09_Charleston Southern_51_North Carolina A&T_62,0
25,25,2022-02-12,@,Gardner Webb,REG (Conf),L,65,82,NA,22,55,.400,9,22,.409,13,33,.394,.482,12,18,.667,8,16,24,10,5,1,11,9,28,54,.519,14,31,.452,14,23,.609,.648,12,12,1.000,7,25,32,20,9,7,12,16,charleston-southern,2022,H,Charleston Southern,2026,Charleston Southern,2022-02-12_Charleston Southern_65_Gardner Webb_82,0
28,28,2022-02-23,@,Presbyterian,REG (Conf),L,48,68,NA,15,42,.357,7,17,.412,8,25,.320,.440,11,14,.786,4,24,28,9,4,1,17,14,26,57,.456,4,17,.235,22,40,.550,.491,12,17,.706,9,24,33,16,9,3,8,15,charleston-southern,2022,H,Charleston Southern,2026,Charleston Southern,2022-02-23_Charleston Southern_48_Presbyterian_68,0
29,29,2022-02-26,@,Winthrop,REG (Conf),L,86,92,NA,32,61,.525,15,26,.577,17,35,.486,.648,7,11,.636,8,22,30,15,4,1,13,22,32,56,.571,12,31,.387,20,25,.800,.679,16,20,.800,2,21,23,16,3,1,9,13,charleston-southern,2022,H,Charleston Southern,2026,Charleston Southern,2022-02-26_Charleston Southern_86_Winthrop_92,0
30,30,2022-03-02,N,UNC Asheville,CTOURN,W,79,78,NA,29,55,.527,7,21,.333,22,34,.647,.591,14,19,.737,7,23,30,15,5,1,9,20,25,54,.463,10,21,.476,15,33,.455,.556,18,28,.643,10,18,28,16,7,5,9,19,charleston-southern,2022,N,Charleston Southern,2026,Charleston Southern,2022-03-02_Charleston Southern_79_UNC Asheville_78,1
31,31,2022-03-04,N,USC Upstate,CTOURN,L,62,72,NA,20,60,.333,9,26,.346,11,34,.324,.408,13,24,.542,15,27,42,7,3,2,18,15,28,61,.459,5,16,.313,23,45,.511,.500,11,13,.846,5,24,29,16,11,5,8,20,charleston-southern,2022,N,Charleston Southern,2026,Charleston Southern,2022-03-04_Charleston Southern_62_USC Upstate_72,1
3,3,2021-11-18,@,Appalachian State,REG (Non-Conf),W,67,66,NA,28,53,.528,9,20,.450,19,33,.576,.613,2,6,.333,3,25,28,17,7,3,12,11,25,57,.439,9,29,.310,16,28,.571,.518,7,11,.636,7,24,31,12,4,5,10,11,charlotte,2022,H,Charlotte,2026,Appalachian State,2021-11-18_Charlotte_67_Appalachian State_66,0
4,4,2021-11-22,N,Toledo,REG (Non-Conf),L,86,98,NA,32,62,.516,12,27,.444,20,35,.571,.613,10,16,.625,7,17,24,17,3,5,7,21,33,56,.589,7,15,.467,26,41,.634,.652,25,31,.806,9,26,35,13,5,0,6,16,charlotte,2022,N,Charlotte,2026,Charlotte,2021-11-22_Charlotte_86_Toledo_98,1
5,5,2021-11-23,N,Drexel,REG (Non-Conf),L,55,67,NA,24,57,.421,3,16,.188,21,41,.512,.447,4,6,.667,8,24,32,10,3,5,10,14,27,57,.474,5,15,.333,22,42,.524,.518,8,12,.667,8,25,33,12,6,1,7,9,charlotte,2022,N,Charlotte,2026,Charlotte,2021-11-23_Charlotte_55_Drexel_67,1
8,8,2021-12-07,@,Arkansas,REG (Non-Conf),L,66,86,NA,25,56,.446,6,24,.250,19,32,.594,.500,10,11,.909,4,17,21,15,5,3,12,17,34,64,.531,3,13,.231,31,51,.608,.555,15,20,.750,11,25,36,14,9,3,13,13,charlotte,2022,H,Charlotte,2026,Arkansas,2021-12-07_Charlotte_66_Arkansas_86,0
9,9,2021-12-11,@,Valparaiso,REG (Non-Conf),W,68,67,NA,23,45,.511,11,17,.647,12,28,.429,.633,11,12,.917,4,23,27,15,7,2,14,7,22,53,.415,9,24,.375,13,29,.448,.500,14,14,1.000,5,17,22,13,8,0,11,10,charlotte,2022,H,Charlotte,2026,Charlotte,2021-12-11_Charlotte_68_Valparaiso_67,0
10,10,2021-12-17,N,Wake Forest,REG (Non-Conf),L,79,82,NA,32,60,.533,7,22,.318,25,38,.658,.592,8,15,.533,7,24,31,10,2,4,10,12,34,65,.523,7,23,.304,27,42,.643,.577,7,9,.778,6,22,28,17,4,3,6,13,charlotte,2022,N,Charlotte,2026,Charlotte,2021-12-17_Charlotte_79_Wake Forest_82,1
15,15,2022-01-17,@,Florida Atlantic,REG (Conf),L,67,96,NA,22,50,.440,8,19,.421,14,31,.452,.520,15,18,.833,4,16,20,5,2,2,9,14,34,55,.618,16,21,.762,18,34,.529,.764,12,13,.923,4,26,30,16,5,5,5,12,charlotte,2022,H,Charlotte,2026,Charlotte,2022-01-17_Charlotte_67_Florida Atlantic_96,0
16,16,2022-01-20,@,North Texas,REG (Conf),L,51,65,NA,19,43,.442,5,15,.333,14,28,.500,.500,8,13,.615,0,16,16,10,3,1,6,14,23,49,.469,11,22,.500,12,27,.444,.582,8,12,.667,11,19,30,11,3,5,9,14,charlotte,2022,H,Charlotte,2026,Charlotte,2022-01-20_Charlotte_51_North Texas_65,0
17,17,2022-01-22,@,Rice,REG (Conf),W,67,64,NA,24,45,.533,9,20,.450,15,25,.600,.633,10,13,.769,3,25,28,15,1,0,18,19,21,50,.420,7,22,.318,14,28,.500,.490,15,18,.833,3,21,24,15,8,1,12,16,charlotte,2022,H,Charlotte,2026,Charlotte,2022-01-22_Charlotte_67_Rice_64,0
19,19,2022-01-29,@,Old Dominion,REG (Conf),L,52,68,NA,17,49,.347,5,23,.217,12,26,.462,.398,13,20,.650,8,21,29,10,5,4,13,19,26,56,.464,1,13,.077,25,43,.581,.473,15,22,.682,6,25,31,15,9,2,11,19,charlotte,2022,H,Charlotte,2026,Charlotte,2022-01-29_Charlotte_52_Old Dominion_68,0
22,22,2022-02-07,@,Florida International,REG (Conf),W,81,68,NA,31,60,.517,11,27,.407,20,33,.606,.608,8,9,.889,8,27,35,24,4,4,12,15,25,56,.446,7,23,.304,18,33,.545,.509,11,14,.786,4,21,25,9,3,1,11,10,charlotte,2022,H,Charlotte,2026,Charlotte,2022-02-07_Charlotte_81_Florida International_68,0
24,24,2022-02-13,@,Middle Tennessee,REG (Conf),L,63,78,NA,24,53,.453,3,13,.231,21,40,.525,.481,12,14,.857,3,15,18,7,2,0,7,17,27,49,.551,9,17,.529,18,32,.563,.643,15,18,.833,9,23,32,12,2,5,12,16,charlotte,2022,H,Charlotte,2026,Charlotte,2022-02-13_Charlotte_63_Middle Tennessee_78,0
25,25,2022-02-17,@,Western Kentucky,REG (Conf),L,67,77,NA,27,64,.422,7,25,.280,20,39,.513,.477,6,10,.600,7,21,28,18,5,2,8,14,27,49,.551,11,19,.579,16,30,.533,.663,12,17,.706,1,27,28,13,8,5,7,9,charlotte,2022,H,Charlotte,2026,Charlotte,2022-02-17_Charlotte_67_Western Kentucky_77,0
26,26,2022-02-19,@,Marshall,REG (Conf),W,99,84,NA,36,58,.621,9,20,.450,27,38,.711,.698,18,19,.947,4,27,31,21,8,0,11,10,33,64,.516,10,22,.455,23,42,.548,.594,8,9,.889,3,15,18,19,6,3,11,16,charlotte,2022,H,Charlotte,2026,Charlotte,2022-02-19_Charlotte_99_Marshall_84,0
30,30,2022-03-05,@,Southern Mississippi,REG (Conf),W,70,67,NA,28,57,.491,8,25,.320,20,32,.625,.561,6,8,.750,4,24,28,15,3,1,10,17,24,53,.453,6,15,.400,18,38,.474,.509,13,20,.650,7,23,30,13,4,3,9,13,charlotte,2022,H,Charlotte,2026,Charlotte,2022-03-05_Charlotte_70_Southern Mississippi_67,0
31,31,2022-03-09,N,Rice,CTOURN,L,61,73,NA,24,69,.348,7,28,.250,17,41,.415,.399,6,8,.750,15,25,40,8,5,4,12,19,27,53,.509,4,18,.222,23,35,.657,.547,15,24,.625,7,27,34,12,6,1,9,11,charlotte,2022,N,Charlotte,2026,Charlotte,2022-03-09_Charlotte_61_Rice_73,1
1,1,2021-11-09,@,Loyola Marymount,REG (Non-Conf),W,75,64,NA,25,56,.446,6,17,.353,19,39,.487,.500,19,25,.760,9,24,33,8,7,1,6,22,22,57,.386,7,28,.250,15,29,.517,.447,13,21,.619,15,19,34,7,1,2,11,19,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2021-11-09_Chattanooga_75_Loyola Marymount_64,0
4,4,2021-11-20,@,VCU,REG (Non-Conf),W,56,54,NA,21,52,.404,5,18,.278,16,34,.471,.452,9,13,.692,10,19,29,7,4,0,8,18,22,46,.478,4,13,.308,18,33,.545,.522,6,11,.545,6,17,23,8,6,4,12,15,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2021-11-20_Chattanooga_56_VCU_54,0
7,7,2021-11-30,@,Tennessee Tech,REG (Non-Conf),W,82,65,NA,34,62,.548,7,28,.250,27,34,.794,.605,7,8,.875,8,23,31,20,10,4,13,14,27,60,.450,4,13,.308,23,47,.489,.483,7,10,.700,9,14,23,17,6,5,12,13,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2021-11-30_Chattanooga_82_Tennessee Tech_65,0
8,8,2021-12-05,@,Lipscomb,REG (Non-Conf),W,85,64,NA,32,70,.457,12,25,.480,20,45,.444,.543,9,12,.750,17,27,44,14,9,5,7,19,19,49,.388,4,17,.235,15,32,.469,.429,22,29,.759,5,17,22,10,1,5,10,11,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2021-12-05_Chattanooga_85_Lipscomb_64,0
9,9,2021-12-08,@,UNC Asheville,REG (Non-Conf),W,78,73,NA,26,49,.531,7,15,.467,19,34,.559,.602,19,25,.760,7,19,26,12,5,4,9,19,26,58,.448,9,23,.391,17,35,.486,.526,12,15,.800,10,14,24,11,5,3,8,19,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2021-12-08_Chattanooga_78_UNC Asheville_73,0
11,11,2021-12-15,@,Belmont,REG (Non-Conf),L,68,76,NA,25,59,.424,7,25,.280,18,34,.529,.483,11,13,.846,9,14,23,10,10,0,13,18,28,47,.596,8,20,.400,20,27,.741,.681,12,18,.667,5,21,26,19,10,6,17,12,chattanooga,2022,H,Chattanooga,2026,Belmont,2021-12-15_Chattanooga_68_Belmont_76,0
12,12,2021-12-18,@,Murray State,REG (Non-Conf),L,76,87,NA,29,58,.500,8,26,.308,21,32,.656,.569,10,12,.833,6,23,29,7,6,1,14,24,31,64,.484,11,29,.379,20,35,.571,.570,14,18,.778,8,22,30,14,6,3,12,13,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2021-12-18_Chattanooga_76_Murray State_87,0
15,15,2022-01-05,@,Wofford,REG (Conf),W,75,67,NA,25,52,.481,12,27,.444,13,25,.520,.596,13,18,.722,3,20,23,16,10,3,11,15,27,58,.466,6,20,.300,21,38,.553,.517,7,13,.538,9,24,33,12,6,1,14,13,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2022-01-05_Chattanooga_75_Wofford_67,0
17,17,2022-01-12,@,Western Carolina,REG (Conf),L,59,70,NA,17,54,.315,4,25,.160,13,29,.448,.352,21,29,.724,12,27,39,5,7,4,14,22,22,61,.361,6,24,.250,16,37,.432,.410,20,27,.741,8,24,32,12,9,5,9,21,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2022-01-12_Chattanooga_59_Western Carolina_70,0
19,19,2022-01-20,@,UNC Greensboro,REG (Conf),W,72,64,NA,23,50,.460,8,19,.421,15,31,.484,.540,18,20,.900,7,28,35,11,8,1,16,15,22,53,.415,7,18,.389,15,35,.429,.481,13,18,.722,6,20,26,10,11,2,11,15,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2022-01-20_Chattanooga_72_UNC Greensboro_64,0
20,20,2022-01-22,@,VMI,REG (Conf),W,78,74,NA,25,52,.481,8,20,.400,17,32,.531,.558,20,22,.909,6,18,24,9,11,1,10,17,27,50,.540,12,26,.462,15,24,.625,.660,8,15,.533,5,18,23,10,5,2,16,15,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2022-01-22_Chattanooga_78_VMI_74,0
22,22,2022-01-29,@,The Citadel,REG (Conf),W,75,62,NA,26,62,.419,5,21,.238,21,41,.512,.460,18,20,.900,5,24,29,13,11,2,6,18,24,59,.407,6,27,.222,18,32,.563,.458,8,14,.571,13,27,40,12,1,4,17,17,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2022-01-29_Chattanooga_75_The Citadel_62,0
23,23,2022-02-02,@,Samford,REG (Conf),L,72,80,NA,28,61,.459,10,25,.400,18,36,.500,.541,6,11,.545,10,23,33,14,8,0,17,18,27,54,.500,7,23,.304,20,31,.645,.565,19,27,.704,8,20,28,14,11,6,10,16,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2022-02-02_Chattanooga_72_Samford_80,0
25,25,2022-02-07,@,Mercer,REG (Conf),W,74,72,OT,29,59,.492,4,17,.235,25,42,.595,.525,12,17,.706,5,24,29,14,6,3,12,16,25,61,.410,3,18,.167,22,43,.512,.434,19,23,.826,6,23,29,13,5,3,8,17,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2022-02-07_Chattanooga_74_Mercer_72,0
27,27,2022-02-12,@,Furman,REG (Conf),W,64,58,NA,27,58,.466,3,20,.150,24,38,.632,.491,7,9,.778,10,25,35,12,5,1,12,12,23,52,.442,4,23,.174,19,29,.655,.481,8,12,.667,4,19,23,13,6,5,10,13,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2022-02-12_Chattanooga_64_Furman_58,0
30,30,2022-02-23,@,East Tennessee State,REG (Conf),W,83,77,NA,29,61,.475,13,29,.448,16,32,.500,.582,12,17,.706,14,22,36,18,6,0,15,20,29,61,.475,7,21,.333,22,40,.550,.533,12,19,.632,8,20,28,12,11,7,12,15,chattanooga,2022,H,Chattanooga,2026,Chattanooga,2022-02-23_Chattanooga_83_East Tennessee State_77,0
32,32,2022-03-05,N,The Citadel,CTOURN,W,71,66,NA,25,55,.455,4,22,.182,21,33,.636,.491,17,20,.850,8,29,37,11,6,1,10,15,25,57,.439,7,23,.304,18,34,.529,.500,9,17,.529,4,19,23,10,4,0,8,17,chattanooga,2022,N,Chattanooga,2026,Chattanooga,2022-03-05_Chattanooga_71_The Citadel_66,1
33,33,2022-03-06,N,Wofford,CTOURN,W,79,56,NA,28,48,.583,5,13,.385,23,35,.657,.635,18,23,.783,8,22,30,8,10,3,11,15,22,48,.458,6,17,.353,16,31,.516,.521,6,12,.500,3,13,16,6,8,0,13,15,chattanooga,2022,N,Chattanooga,2026,Chattanooga,2022-03-06_Chattanooga_79_Wofford_56,1
34,34,2022-03-07,N,Furman,CTOURN,W,64,63,OT,26,62,.419,6,25,.240,20,37,.541,.468,6,8,.750,10,25,35,12,3,1,11,12,23,52,.442,9,32,.281,14,20,.700,.529,8,11,.727,5,22,27,9,7,6,9,11,chattanooga,2022,N,Chattanooga,2026,Chattanooga,2022-03-07_Chattanooga_64_Furman_63,1
35,35,2022-03-18,N,Illinois,ROUND-64,L,53,54,NA,21,65,.323,4,15,.267,17,50,.340,.354,7,14,.500,15,24,39,6,8,0,10,21,19,49,.388,3,17,.176,16,32,.500,.418,13,22,.591,9,29,38,13,5,4,14,16,chattanooga,2022,N,Chattanooga,2026,Chattanooga,2022-03-18_Chattanooga_53_Illinois_54,1
3,3,2021-11-16,@,Loyola Chicago,REG (Non-Conf),L,56,92,NA,21,52,.404,10,25,.400,11,27,.407,.500,4,8,.500,8,22,30,13,4,4,25,18,33,58,.569,11,23,.478,22,35,.629,.664,15,20,.750,7,22,29,22,9,4,11,15,chicago-state,2022,H,Chicago State,2026,Chicago State,2021-11-16_Chicago State_56_Loyola Chicago_92,0
4,4,2021-11-20,@,UC Santa Barbara,REG (Non-Conf),L,50,81,NA,18,63,.286,6,25,.240,12,38,.316,.333,8,13,.615,12,16,28,11,8,2,14,23,26,48,.542,8,18,.444,18,30,.600,.625,21,27,.778,7,33,40,20,8,9,14,16,chicago-state,2022,H,Chicago State,2026,Chicago State,2021-11-20_Chicago State_50_UC Santa Barbara_81,0
5,5,2021-11-22,@,Pacific,REG (Non-Conf),L,58,74,NA,21,60,.350,9,30,.300,12,30,.400,.425,7,9,.778,9,19,28,8,5,0,14,17,28,54,.519,10,24,.417,18,30,.600,.611,8,14,.571,6,28,34,17,3,2,14,17,chicago-state,2022,H,Chicago State,2026,Chicago State,2021-11-22_Chicago State_58_Pacific_74,0
6,6,2021-11-28,@,Bowling Green,REG (Non-Conf),L,57,75,NA,21,63,.333,9,28,.321,12,35,.343,.405,6,10,.600,16,26,42,9,6,6,25,20,25,66,.379,7,22,.318,18,44,.409,.432,18,23,.783,11,22,33,12,11,7,15,15,chicago-state,2022,H,Chicago State,2026,Bowling Green,2021-11-28_Chicago State_57_Bowling Green_75,0
7,7,2021-12-01,@,Loyola (MD),REG (Non-Conf),L,64,78,NA,22,57,.386,9,27,.333,13,30,.433,.465,11,16,.688,10,25,35,13,8,1,20,20,25,55,.455,9,22,.409,16,33,.485,.536,19,24,.792,6,25,31,22,10,2,14,16,chicago-state,2022,H,Chicago State,2026,Chicago State,2021-12-01_Chicago State_64_Loyola (MD)_78,0
11,11,2021-12-16,@,IUPUI,REG (Non-Conf),W,61,55,NA,19,51,.373,10,30,.333,9,21,.429,.471,13,17,.765,18,27,45,9,3,6,23,19,17,53,.321,7,19,.368,10,34,.294,.387,14,22,.636,9,12,21,6,9,3,10,19,chicago-state,2022,H,Chicago State,2026,Chicago State,2021-12-16_Chicago State_61_IUPUI_55,0
12,12,2021-12-21,@,Iowa State,REG (Non-Conf),L,48,79,NA,15,54,.278,2,20,.100,13,34,.382,.296,16,23,.696,12,17,29,8,9,1,20,22,27,56,.482,6,18,.333,21,38,.553,.536,19,20,.950,12,27,39,19,11,5,16,21,chicago-state,2022,H,Chicago State,2026,Chicago State,2021-12-21_Chicago State_48_Iowa State_79,0
13,13,2021-12-22,@,Drake,REG (Non-Conf),L,50,87,NA,18,61,.295,8,31,.258,10,30,.333,.361,6,10,.600,17,17,34,7,5,1,12,9,32,64,.500,15,32,.469,17,32,.531,.617,8,9,.889,11,22,33,17,6,3,5,10,chicago-state,2022,H,Chicago State,2026,Chicago State,2021-12-22_Chicago State_50_Drake_87,0
14,14,2021-12-30,@,Grand Canyon,REG (Conf),L,63,80,NA,23,52,.442,2,13,.154,21,39,.538,.462,15,21,.714,7,21,28,2,5,1,12,23,29,63,.460,9,26,.346,20,37,.541,.532,13,23,.565,17,20,37,14,5,2,11,19,chicago-state,2022,H,Chicago State,2026,Chicago State,2021-12-30_Chicago State_63_Grand Canyon_80,0
15,15,2022-01-01,@,New Mexico State,REG (Conf),L,61,78,NA,21,57,.368,7,32,.219,14,25,.560,.430,12,14,.857,7,17,24,7,5,0,17,20,26,59,.441,8,27,.296,18,32,.563,.508,18,23,.783,11,22,33,16,6,2,16,14,chicago-state,2022,H,Chicago State,2026,Chicago State,2022-01-01_Chicago State_61_New Mexico State_78,0
18,18,2022-01-13,@,Texas Rio Grande Valley,REG (Conf),L,63,85,NA,23,66,.348,7,30,.233,16,36,.444,.402,10,17,.588,10,18,28,13,6,0,15,18,29,53,.547,7,19,.368,22,34,.647,.613,20,23,.870,5,28,33,21,7,6,16,20,chicago-state,2022,H,Chicago State,2026,Chicago State,2022-01-13_Chicago State_63_Texas Rio Grande Valley_85,0
19,19,2022-01-15,@,Lamar,REG (Conf),W,67,56,NA,23,46,.500,9,16,.563,14,30,.467,.598,12,19,.632,10,29,39,11,4,2,16,16,19,61,.311,6,19,.316,13,42,.310,.361,12,13,.923,12,15,27,9,9,2,9,19,chicago-state,2022,H,Chicago State,2026,Chicago State,2022-01-15_Chicago State_67_Lamar_56,0
22,22,2022-02-02,@,Abilene Christian,REG (Conf),L,73,77,NA,25,46,.543,11,23,.478,14,23,.609,.663,12,18,.667,6,19,25,11,3,3,22,22,27,52,.519,3,14,.214,24,38,.632,.548,20,24,.833,5,17,22,14,14,2,11,22,chicago-state,2022,H,Chicago State,2026,Abilene Christian,2022-02-02_Chicago State_73_Abilene Christian_77,0
23,23,2022-02-05,@,Tarleton State,REG (Conf),L,54,57,NA,18,54,.333,6,27,.222,12,27,.444,.389,12,20,.600,12,25,37,8,5,5,12,20,19,52,.365,6,12,.500,13,40,.325,.423,13,17,.765,8,21,29,7,7,1,11,19,chicago-state,2022,H,Chicago State,2026,Chicago State,2022-02-05_Chicago State_54_Tarleton State_57,0
26,26,2022-02-16,@,Stephen F. Austin,REG (Conf),L,71,88,NA,26,61,.426,7,31,.226,19,30,.633,.484,12,19,.632,10,15,25,12,8,0,22,24,32,53,.604,6,14,.429,26,39,.667,.660,18,31,.581,7,24,31,23,8,3,14,18,chicago-state,2022,H,Chicago State,2026,Chicago State,2022-02-16_Chicago State_71_Stephen F. Austin_88,0
30,30,2022-03-02,@,California Baptist,REG (Conf),L,53,62,NA,22,53,.415,4,21,.190,18,32,.563,.453,5,10,.500,10,22,32,3,7,0,13,18,20,48,.417,11,28,.393,9,20,.450,.531,11,21,.524,11,18,29,13,4,2,13,13,chicago-state,2022,H,Chicago State,2026,California Baptist,2022-03-02_Chicago State_53_California Baptist_62,0
31,31,2022-03-05,@,Seattle,REG (Conf),L,66,74,NA,24,57,.421,7,18,.389,17,39,.436,.482,11,18,.611,13,19,32,6,4,5,8,20,25,56,.446,8,18,.444,17,38,.447,.518,16,23,.696,10,22,32,8,3,7,8,14,chicago-state,2022,H,Chicago State,2026,Chicago State,2022-03-05_Chicago State_66_Seattle_74,0
32,32,2022-03-08,N,Utah Valley,CTOURN,L,47,69,NA,18,63,.286,7,27,.259,11,36,.306,.341,4,8,.500,10,17,27,6,2,3,6,19,25,51,.490,6,11,.545,19,40,.475,.549,13,18,.722,8,27,35,14,3,6,9,12,chicago-state,2022,N,Chicago State,2026,Chicago State,2022-03-08_Chicago State_47_Utah Valley_69,1
5,5,2021-11-22,N,Illinois,REG (Non-Conf),W,71,51,NA,24,58,.414,6,21,.286,18,37,.486,.466,17,20,.850,12,24,36,6,8,5,10,19,16,57,.281,3,22,.136,13,35,.371,.307,16,21,.762,13,20,33,10,8,3,12,16,cincinnati,2022,N,Cincinnati,2026,Cincinnati,2021-11-22_Cincinnati_71_Illinois_51,1
8,8,2021-12-01,@,Miami (OH),REG (Non-Conf),W,59,58,NA,24,66,.364,9,33,.273,15,33,.455,.432,2,10,.200,20,24,44,11,5,6,10,14,22,58,.379,6,22,.273,16,36,.444,.431,8,11,.727,10,24,34,8,7,6,9,14,cincinnati,2022,H,Cincinnati,2026,Cincinnati,2021-12-01_Cincinnati_59_Miami (OH)_58,0
10,10,2021-12-11,@,Xavier,REG (Non-Conf),L,63,83,NA,22,59,.373,7,22,.318,15,37,.405,.432,12,17,.706,10,15,25,12,4,0,10,27,25,54,.463,5,16,.313,20,38,.526,.509,28,35,.800,13,26,39,16,6,2,9,18,cincinnati,2022,H,Cincinnati,2026,Cincinnati,2021-12-11_Cincinnati_63_Xavier_83,0
17,17,2022-01-09,@,Memphis,REG (Conf),L,80,87,NA,31,66,.470,16,30,.533,15,36,.417,.591,2,6,.333,6,21,27,19,5,5,9,18,31,65,.477,9,20,.450,22,45,.489,.546,16,19,.842,14,23,37,16,5,5,10,15,cincinnati,2022,H,Cincinnati,2026,Cincinnati,2022-01-09_Cincinnati_80_Memphis_87,0
19,19,2022-01-16,@,Wichita State,REG (Conf),W,61,57,NA,22,57,.386,10,26,.385,12,31,.387,.474,7,10,.700,7,23,30,12,3,5,6,13,22,59,.373,3,10,.300,19,49,.388,.398,10,12,.833,14,25,39,10,4,4,8,10,cincinnati,2022,H,Cincinnati,2026,Cincinnati,2022-01-16_Cincinnati_61_Wichita State_57,0
